basisOfRecord,scientificName,family,genus,decimalLatitude,decimalLongitude,stateProvince,country,catalogNumber,institutionCode,locality,county,bio1_2041-2060,bio12_2041-2060
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.709578,78.67076,Tamil Nadu,India,OBS1611267123,CLO,"Unnamed Road, Mudikandam, Tamil Nadu, IN (10.71, 78.671)",Tiruchirappalli,29.7,877.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.075499,77.58133,Karnataka,India,OBS1611270377,CLO,GKVK Morning Walk Route,Bengaluru Urban,24.9,822.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.09621,77.372635,Tamil Nadu,India,OBS1611271417,CLO,DuBros Silverlance Apartment,Tiruppur,28.5,592.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.075499,77.58133,Karnataka,India,OBS1611272548,CLO,GKVK Morning Walk Route,Bengaluru Urban,24.9,822.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.028736,77.1163,Tamil Nadu,India,OBS1611273058,CLO,"Sulur Lake, Coimbatore",Coimbatore,27.7,704.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.09621,77.372635,Tamil Nadu,India,OBS1611273875,CLO,DuBros Silverlance Apartment,Tiruppur,28.5,592.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.697592,78.68016,Tamil Nadu,India,OBS1611275829,CLO,"Koraiyaru, Tiruchirappalli, Tamil Nadu, IN (10.698, 78.68)",Tiruchirappalli,29.7,893.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.028736,77.1163,Tamil Nadu,India,OBS1611278690,CLO,"Sulur Lake, Coimbatore",Coimbatore,27.7,704.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.424956,76.65703,Karnataka,India,OBS1611279528,CLO,Ranganathittu Bird Sanctuary ರಂಗನತಿಟ್ಟು ಪಕ್ಷಿಧಾಮ,Mandya,25.5,703.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.316237,76.70324,Karnataka,India,OBS1611280169,CLO,Manasi Nagar Mysore,Mysuru,25.7,709.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.425516,86.628525,Odisha,India,OBS1611282782,CLO,"FRH Kuldiha, IN (21.426, 86.629)",Baleswar,25.7,2100.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.084217,77.611435,Karnataka,India,OBS1611289481,CLO,Jakkur Kere,Bengaluru Urban,24.9,802.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.858707,77.50865,Karnataka,India,OBS1611292180,CLO,Maaramma Temple,Bengaluru Urban,25.2,826.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.26855,79.90325,Maharashtra,India,OBS1611295680,CLO,"Nandalpar, Maharashtra, IN (21.269, 79.903)",Gondia,26.9,1431.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.085659,77.11749,Tamil Nadu,India,OBS1611296037,CLO,"Government Higher Secondary School, Arasur",Coimbatore,27.7,685.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.025454,76.89755,Tamil Nadu,India,OBS1611298707,CLO,"3rd Main Road, Senniveerampalayam, Tamil Nadu, IN (11.025, 76.898)",Coimbatore,26.9,1020.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.171167,76.75397,Karnataka,India,OBS1611301763,CLO,Hadinaru Kere ಹದಿನಾರು ಕೆರೆ,Mysuru,25.9,711.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.171167,76.75397,Karnataka,India,OBS1611302146,CLO,Hadinaru Kere ಹದಿನಾರು ಕೆರೆ,Mysuru,25.9,711.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.134953,77.32553,Tamil Nadu,India,OBS1611302425,CLO,"Annapurna Layout, Tiruppur",Tiruppur,28.4,605.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.402192,76.90834,Tamil Nadu,India,OBS1611303649,CLO,Aracode,The Nilgiris,19.4,1023.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.22469,77.36295,Madhya Pradesh,India,OBS1611304026,CLO,"Vanvihar Road, Bhopal, Madhya Pradesh, IN (23.225, 77.363)",Bhopal,25.6,1430.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.777717,77.69561,Karnataka,India,OBS1611307495,CLO,Ramakrishnapura Lake,Bengaluru Urban,24.8,814.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.323091,76.70783,Karnataka,India,OBS1611308784,CLO,"Unnamed Road, Hanchya, Karnataka, IN (12.323, 76.708)",Mysuru,25.7,709.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.769865,76.13367,Kerala,India,OBS1611309855,CLO,"Komangalam wetland and adjacent woody zone, Koottanad",Palakkad,28.5,2884.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.819836,77.72672,Karnataka,India,OBS1611311345,CLO,Muthanallur Kere,Bengaluru Urban,24.9,812.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.085732,77.57133,Karnataka,India,OBS1611311951,CLO,GKVK Campus,Bengaluru Urban,24.8,808.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.085732,77.57133,Karnataka,India,OBS1611311969,CLO,GKVK Campus,Bengaluru Urban,24.8,808.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.799261,82.11962,Uttar Pradesh,India,OBS1611312845,CLO,"Company Garden Park, Faizabad Cantt",Ayodhya,25.9,1089.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.954504,74.84496,Karnataka,India,OBS1611313517,CLO,Jokatte,Dakshina Kannada,28.6,2729.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.261207,76.7161,Karnataka,India,OBS1611314014,CLO,Varuna Channel,Mysuru,25.7,709.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.329687,72.98161,Gujarat,India,OBS1611318153,CLO,"Lake Carlton Villa Road, Dhoran, Gujarat, IN (21.33, 72.982)",Surat,27.9,1394.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.26855,79.90325,Maharashtra,India,OBS1611319872,CLO,"Nandalpar, Maharashtra, IN (21.269, 79.903)",Gondia,26.9,1431.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.261207,76.7161,Karnataka,India,OBS1611320304,CLO,Varuna Channel,Mysuru,25.7,709.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.188507,77.511055,Rajasthan,India,OBS1611320895,CLO,"Jaipur Balaji Road, Jatoli Ghana, Rajasthan, IN (27.189, 77.511)",Bharatpur,25.6,817.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.111455,77.57779,Karnataka,India,OBS1611322264,CLO,"Puttenahalli Kere, Yelahanka",Bengaluru Urban,24.8,808.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.241249,76.7669,Karnataka,India,OBS1611324984,CLO,"Linganakatte, Pillahalli (ಲಿಂಗನ ಕಟ್ಟೆ)",Mysuru,25.9,705.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,25.620975,71.8653,Rajasthan,India,OBS1611325610,CLO,"SH 16, Barmer IN-RJ 25.62097, 71.86530",Barmer,28.5,367.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.392653,76.437164,Karnataka,India,OBS1611325912,CLO,Husainpura Bridge   ಹುಸೇನಪುರ ಸೇತುವೆ,Mysuru,25.3,715.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.930441,77.467575,Karnataka,India,OBS1611327614,CLO,Kommaghatta Kere,Bengaluru Urban,25.5,827.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.226887,77.359375,Madhya Pradesh,India,OBS1611328044,CLO,"Vanvihar Road, Bhopal, Madhya Pradesh, IN (23.227, 77.359)",Bhopal,25.6,1430.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.521572,70.2052,Gujarat,India,OBS1611330483,CLO,"Jambuda, Gujarat, IN (22.522, 70.205)",Jamnagar,27.5,581.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.96554,78.08687,Tamil Nadu,India,OBS1611330580,CLO,Karur Railway Station,Karur,29.8,688.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.193544,79.98004,Maharashtra,India,OBS1611330591,CLO,"Pindkepar, Maharashtra, IN (21.194, 79.98)",Bhandara,26.8,1527.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.743763,77.65667,Karnataka,India,OBS1611331956,CLO,Nesenoru Kere,Bengaluru Urban,24.7,806.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.152554,69.47734,Gujarat,India,OBS1611332979,CLO,Chadva Rakhal,Kachchh,27.4,561.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.496074,77.26182,Tamil Nadu,India,OBS1611334656,CLO,"Sithraikulam, Nagoor",Tiruppur,27.6,742.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.1315,77.30879,Tamil Nadu,India,OBS1611336685,CLO,Btr Nagar Extension Tirupur,Tiruppur,28.4,605.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.392653,76.437164,Karnataka,India,OBS1611337119,CLO,Husainpura Bridge   ಹುಸೇನಪುರ ಸೇತುವೆ,Mysuru,25.3,715.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.584707,76.65844,Tamil Nadu,India,OBS1611338879,CLO,"Moyar Dam Road, Masinagudi, Tamil Nadu, IN (11.585, 76.658)",The Nilgiris,24.0,1288.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.04354,80.170654,Maharashtra,India,OBS1611339315,CLO,"Sadak Arjuni, Gondia IN-MH 21.04354, 80.17065",Gondia,27.0,1657.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.595915,77.24502,Delhi,India,OBS1611339710,CLO,"Sunder Nursery, Nizamuddin",South East Delhi,25.6,841.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.930441,77.467575,Karnataka,India,OBS1611342060,CLO,Kommaghatta Kere,Bengaluru Urban,25.5,827.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.051882,80.1599,Maharashtra,India,OBS1611344914,CLO,"Sadak Arjuni, Gondia IN-MH 21.05188, 80.15990",Gondia,27.3,1656.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.392653,76.437164,Karnataka,India,OBS1611346289,CLO,Husainpura Bridge   ಹುಸೇನಪುರ ಸೇತುವೆ,Mysuru,25.3,715.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.239996,77.37019,Madhya Pradesh,India,OBS1611347137,CLO,"Vanvihar Road, Bhopal, Madhya Pradesh, IN (23.24, 77.37)",Bhopal,25.6,1430.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.46451,74.92594,Karnataka,India,OBS1611348043,CLO,Dr Sanjeev's Farm,Dharwad,25.1,1138.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.222245,75.51513,Karnataka,India,OBS1611352116,CLO,Magadi Bird Sanctuary ಮಾಗಡಿ ಪಕ್ಷಿಧಾಮ,Gadag,26.3,687.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.226887,77.359375,Madhya Pradesh,India,OBS1611353570,CLO,"Vanvihar Road, Bhopal, Madhya Pradesh, IN (23.227, 77.359)",Bhopal,25.6,1430.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.907289,75.667496,Karnataka,India,OBS1611355528,CLO,"Unnamed Road, Kadumane Estate, Karnataka, IN (12.907, 75.667)",Hassan,23.3,3443.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.934119,75.38158,Kerala,India,OBS1611355898,CLO,Kattampally,Kannur,28.5,3403.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.254856,77.857895,Uttar Pradesh,India,OBS1611358294,CLO,Agra Bear Rescue Facility - Extension Section,Agra,25.5,868.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.314507,77.865776,Telangana,India,OBS1611358558,CLO,"Ananthagiri Hills, Vikarabad",Vikarabad,27.2,901.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.954504,74.84496,Karnataka,India,OBS1611358970,CLO,Jokatte,Dakshina Kannada,28.6,2729.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.284007,76.709145,Karnataka,India,OBS1611360800,CLO,Mysore City Bird Atlas 50A: Thippayyana kere ತಿಪ್ಪಯ್ಯನ ಕೆರೆ,Mysuru,25.7,709.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.363733,74.81949,Karnataka,India,OBS1611364831,CLO,Shettybettu 3 Parkala School Side,Udupi,28.4,4153.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.048955,77.10701,Tamil Nadu,India,OBS1611364871,CLO,"Achankulam Road, MuthugoundanPudur, Tamil Nadu, IN (11.049, 77.107)",Coimbatore,27.7,693.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.048955,77.10701,Tamil Nadu,India,OBS1611364878,CLO,"Achankulam Road, MuthugoundanPudur, Tamil Nadu, IN (11.049, 77.107)",Coimbatore,27.7,693.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.048955,77.10701,Tamil Nadu,India,OBS1611365127,CLO,"Achankulam Road, MuthugoundanPudur, Tamil Nadu, IN (11.049, 77.107)",Coimbatore,27.7,693.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,29.44356,78.88717,Uttarakhand,India,OBS1611365159,CLO,"Unnamed Road, IN (29.444, 78.887)",Pauri Garhwal,24.6,1673.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,20.975586,80.16518,Maharashtra,India,OBS1611366948,CLO,Navegaon Nagzira tiger Reserve Gondiya,Gondia,26.8,1638.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,18.527773,73.83384,Maharashtra,India,OBS1611369605,CLO,"336 Pawar Road, Pune, Maharashtra, IN (18.528, 73.834)",Pune,25.8,853.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,24.595894,74.108795,Rajasthan,India,OBS1611369887,CLO,"Menar, Rajasthan, IN (24.596, 74.109)",Udaipur,25.9,840.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.275054,76.67818,Karnataka,India,OBS1611370408,CLO,"Mysore City Bird Atlas 27D, Chamundi Hill -Shiva Temple",Mysuru,25.4,703.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,18.527773,73.83384,Maharashtra,India,OBS1611370827,CLO,"336 Pawar Road, Pune, Maharashtra, IN (18.528, 73.834)",Pune,25.8,853.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,18.527773,73.83384,Maharashtra,India,OBS1611370891,CLO,"336 Pawar Road, Pune, Maharashtra, IN (18.528, 73.834)",Pune,25.8,853.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,20.940598,80.1357,Maharashtra,India,OBS1611372168,CLO,"Gondia, Maharashtra, IN (20.941, 80.136)",Gondia,26.9,1650.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,25.099724,73.20355,Rajasthan,India,OBS1611372328,CLO,Jawai--General,Pali,27.0,883.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.663803,76.996475,Tamil Nadu,India,OBS1611373660,CLO,NGM college of Arts and Science,Coimbatore,28.0,1108.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,25.099724,73.20355,Rajasthan,India,OBS1611373733,CLO,Jawai--General,Pali,27.0,883.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.502476,76.28761,Karnataka,India,OBS1611374471,CLO,"Chunchanakatte, Karnataka, IN (12.502, 76.288)",Mysuru,25.0,654.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.033617,80.16141,Maharashtra,India,OBS1611374967,CLO,"Gondia, Maharashtra, IN (21.034, 80.161)",Gondia,27.1,1653.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.384127,70.09985,Gujarat,India,OBS1611377999,CLO,Ranjitsagar Dam,Jamnagar,27.4,664.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,18.375969,73.76885,Maharashtra,India,OBS1611378921,CLO,Sinhagad Valley,Pune,24.6,1287.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.363733,74.81949,Karnataka,India,OBS1611381534,CLO,Shettybettu 3 Parkala School Side,Udupi,28.4,4153.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.363733,74.81949,Karnataka,India,OBS1611383529,CLO,Shettybettu 3 Parkala School Side,Udupi,28.4,4153.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,20.989635,80.15854,Maharashtra,India,OBS1611384339,CLO,"Kawalewada, Maharashtra, IN (20.99, 80.159)",Gondia,26.8,1638.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.502476,76.28761,Karnataka,India,OBS1611385780,CLO,"Chunchanakatte, Karnataka, IN (12.502, 76.288)",Mysuru,25.0,654.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,18.527773,73.83384,Maharashtra,India,OBS1611385801,CLO,"336 Pawar Road, Pune, Maharashtra, IN (18.528, 73.834)",Pune,25.8,853.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.913921,75.69305,Rajasthan,India,OBS1611390188,CLO,Outskirts of Jaipur (OBI),Jaipur,25.4,731.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,29.401571,79.06573,Uttarakhand,India,OBS1611390507,CLO,Sawal Deh,Nainital,24.8,1750.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.478102,77.14507,Delhi,India,OBS1611391186,CLO,Gobind Sadan Bio-Diversity Park,South Delhi,25.3,821.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.303162,69.16869,Gujarat,India,OBS1611392041,CLO,"Unnamed Road, Samanda, Gujarat, IN (23.303, 69.169)",Kachchh,27.4,582.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.085732,77.57133,Karnataka,India,OBS1611392343,CLO,GKVK Campus,Bengaluru Urban,24.8,808.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.798655,74.443184,Rajasthan,India,OBS1611393601,CLO,"Chhapar - Sujangarh Road, Chhapar, Rajasthan, IN (27.799, 74.443)",Churu,26.6,449.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,30.66372,76.72947,Punjab,India,OBS1611395002,CLO,IISER Mohali,Sahibzada Ajit Singh Nagar,24.2,1054.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,16.67904,74.253975,Maharashtra,India,OBS1611396107,CLO,"Shivaji University campus, Kolhapur",Kolhapur,26.1,954.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.476605,76.891045,Tamil Nadu,India,OBS1611399250,CLO,Nedugula,The Nilgiris,17.3,899.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.316615,76.56098,Karnataka,India,OBS1611407683,CLO,K Hemmanahalli  ಕೆ ಹೆಮ್ಮನಹಳ್ಳಿ,Mysuru,25.4,719.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,18.527773,73.83384,Maharashtra,India,OBS1611418033,CLO,"336 Pawar Road, Pune, Maharashtra, IN (18.528, 73.834)",Pune,25.8,853.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,18.527891,73.81746,Maharashtra,India,OBS1611418296,CLO,ARAI Hills (Vetal Tekdi),Pune,25.6,963.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.238523,78.15665,Tamil Nadu,India,OBS1611418340,CLO,namakkal woodlands pathinagar,Namakkal,29.5,771.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,24.26461,73.97314,Rajasthan,India,OBS1611420072,CLO,Jaisamand Island Resort,Udaipur,26.7,795.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.609,77.12891,Delhi,India,OBS1611421252,CLO,"AOC Officers Mess, Delhi Cantt Residential Township, New Delhi IN-DL 28.60900, 77.12891",New Delhi,25.5,817.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.40967,77.0476,Haryana,India,OBS1611421544,CLO,Uppal Southend,Gurugram,25.4,759.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.266739,84.220764,Jharkhand,India,OBS1611423388,CLO,Upper Sankh Dam,Gumla,23.2,1433.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.725513,79.88848,Tamil Nadu,India,OBS1611423884,CLO,Kavanipakkam,Kancheepuram,29.1,1244.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.850962,88.35764,West Bengal,India,OBS1611424304,CLO,"Unnamed Road, Nurbang Tea Garden, West Bengal, IN (26.851, 88.358)",Darjeeling,24.1,3735.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.292,74.5209,Karnataka,India,OBS1611432240,CLO,"Old Magazine House, Ganeshgudi",Uttara Kannada,24.6,2267.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.834267,88.34122,West Bengal,India,OBS1611435824,CLO,"Sepoy Dhura Tea Garden, West Bengal, IN (26.834, 88.341)",Darjeeling,24.1,3735.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,29.96599,78.08344,Uttarakhand,India,OBS1611438225,CLO,"Unnamed Road, Bharat Heavy Electrical Limited Ran, Uttarakhand, IN (29.966, 78.083)",Haridwar,24.1,1616.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.254856,77.857895,Uttar Pradesh,India,OBS1611440150,CLO,Agra Bear Rescue Facility - Extension Section,Agra,25.5,868.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,18.527773,73.83384,Maharashtra,India,OBS1611441488,CLO,"336 Pawar Road, Pune, Maharashtra, IN (18.528, 73.834)",Pune,25.8,853.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.171164,75.662315,Madhya Pradesh,India,OBS1611441705,CLO,"Mandleshwar, Madhya Pradesh, IN (22.171, 75.662)",Khargone,27.7,987.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.167746,77.52833,Rajasthan,India,OBS1611445726,CLO,Keoladeo Temple To Barso Tiraha K. N. P. Bharatpur,Bharatpur,25.6,817.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.060295,77.04379,Tamil Nadu,India,OBS1611448469,CLO,"Nehru Nagar, Kalapatty,.Coimbatore",Coimbatore,27.6,729.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.527073,70.491325,Gujarat,India,OBS1611451427,CLO,Girnar Forest--Narayan Dharo,Junagadh,26.9,1020.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.138948,79.02363,Maharashtra,India,OBS1611452045,CLO,"Ambazari Lake--Backwaters, Nagpur",Nagpur,27.5,1174.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,20.437685,85.66281,Odisha,India,OBS1611452817,CLO,"Anshupa, Banki - Cuttack Road, Pathapur, Odisha, IN (20.438, 85.663)",Cuttack,27.3,1629.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.105434,78.0145,Tamil Nadu,India,OBS1611455505,CLO,"Velur-Velayuthampalayam-Noyyal Road, Velur, Tamil Nadu, IN (11.105, 78.015)",Namakkal,29.3,697.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.0456,77.096466,Tamil Nadu,India,OBS1611456501,CLO,Achankulam,Coimbatore,27.7,693.0
